Training model 1/3
Epoch:1/140 Batch:49/150 Train Loss:0.5287
Epoch:1/140 Batch:50/150 Train Loss:0.5664
Epoch:1/140 Batch:51/150 Train Loss:0.6505
Epoch:1/140 Batch:52/150 Train Loss:0.6745
Epoch:1/140 Batch:53/150 Train Loss:0.7692
Epoch:1/140 Batch:54/150 Train Loss:0.5335
Epoch:1/140 Batch:55/150 Train Loss:0.7427
Epoch:1/140 Batch:56/150 Train Loss:0.5669
Epoch:1/140 Batch:57/150 Train Loss:0.7462
Epoch:1/140 Batch:58/150 Train Loss:0.6988
Epoch:1/140 Batch:59/150 Train Loss:0.8928
Epoch:1/140 Batch:60/150 Train Loss:0.5448
Epoch:1/140 Batch:61/150 Train Loss:0.7173
Epoch:1/140 Batch:62/150 Train Loss:0.9244
Epoch:1/140 Batch:63/150 Train Loss:0.5761
Epoch:1/140 Batch:64/150 Train Loss:0.6995
Epoch:1/140 Batch:65/150 Train Loss:0.4980
Epoch:1/140 Batch:66/150 Train Loss:0.6010
Epoch:1/140 Batch:67/150 Train Loss:0.7155
Epoch:1/140 Batch:68/150 Train Loss:0.7650
Epoch:1/140 Batch:69/150 Train Loss:0.7213
Epoch:1/140 Batch:70/150 Train Loss:0.6140
Epoch:1/140 Batch:71/150 Train Loss:0.7015
Epoch:1/140 Batch:72/150 Train Loss:0.6407
Epoch:1/140 Batch:73/150 Train Loss:0.5734
Epoch:1/140 Batch:74/150 Train Loss:0.6537
Epoch:1/140 Batch:75/150 Train Loss:0.5737
Epoch:1/140 Batch:76/150 Train Loss:0.7183
Epoch:1/140 Batch:77/150 Train Loss:0.8291
Epoch:1/140 Batch:78/150 Train Loss:0.6659
Epoch:1/140 Batch:79/150 Train Loss:0.4823
Epoch:1/140 Batch:80/150 Train Loss:0.5309
Epoch:1/140 Batch:81/150 Train Loss:0.7853
Epoch:1/140 Batch:82/150 Train Loss:0.6347
Epoch:1/140 Batch:83/150 Train Loss:0.6453
Epoch:1/140 Batch:84/150 Train Loss:0.6574
Epoch:1/140 Batch:85/150 Train Loss:0.7688
Epoch:1/140 Batch:86/150 Train Loss:0.4166
Epoch:1/140 Batch:87/150 Train Loss:0.5652
Epoch:1/140 Batch:88/150 Train Loss:0.8147
Epoch:1/140 Batch:89/150 Train Loss:0.6968
Epoch:1/140 Batch:90/150 Train Loss:0.5816
Epoch:1/140 Batch:91/150 Train Loss:0.5571
Epoch:1/140 Batch:92/150 Train Loss:0.6092
Epoch:1/140 Batch:93/150 Train Loss:0.6176
Epoch:1/140 Batch:94/150 Train Loss:0.6864
Epoch:1/140 Batch:95/150 Train Loss:0.6554
Epoch:1/140 Batch:96/150 Train Loss:0.5762
Epoch:1/140 Batch:97/150 Train Loss:0.9376
Epoch:1/140 Batch:98/150 Train Loss:0.9045
Epoch:1/140 Batch:99/150 Train Loss:0.6559
Epoch:1/140 Batch:100/150 Train Loss:0.5612
Epoch:1/140 Batch:101/150 Train Loss:0.5092
Epoch:1/140 Batch:102/150 Train Loss:0.6018
Epoch:1/140 Batch:103/150 Train Loss:0.6423
Epoch:1/140 Batch:104/150 Train Loss:0.4561
Epoch:1/140 Batch:105/150 Train Loss:0.4870
Epoch:1/140 Batch:106/150 Train Loss:0.6541
Epoch:1/140 Batch:107/150 Train Loss:0.7155
Epoch:1/140 Batch:108/150 Train Loss:0.6391
Epoch:1/140 Batch:109/150 Train Loss:0.4344
Epoch:1/140 Batch:110/150 Train Loss:0.7172
Epoch:1/140 Batch:111/150 Train Loss:0.6661
Epoch:1/140 Batch:112/150 Train Loss:0.5482
Epoch:1/140 Batch:113/150 Train Loss:0.6127
Epoch:1/140 Batch:114/150 Train Loss:0.4496
Epoch:1/140 Batch:115/150 Train Loss:0.6802
Epoch:1/140 Batch:116/150 Train Loss:0.5379
Epoch:1/140 Batch:117/150 Train Loss:0.8928
Epoch:1/140 Batch:118/150 Train Loss:0.8798
Epoch:1/140 Batch:119/150 Train Loss:0.8908
Epoch:1/140 Batch:120/150 Train Loss:0.4178
Epoch:1/140 Batch:121/150 Train Loss:0.7143
Epoch:1/140 Batch:122/150 Train Loss:0.6403
Epoch:1/140 Batch:123/150 Train Loss:0.5635
Epoch:1/140 Batch:124/150 Train Loss:0.6902
Epoch:1/140 Batch:125/150 Train Loss:0.6150
Epoch:1/140 Batch:126/150 Train Loss:0.5656
Epoch:1/140 Batch:127/150 Train Loss:0.6639
Epoch:1/140 Batch:128/150 Train Loss:0.5070
Epoch:1/140 Batch:129/150 Train Loss:0.6329
Epoch:1/140 Batch:130/150 Train Loss:0.6228
Epoch:1/140 Batch:131/150 Train Loss:0.6393
Epoch:1/140 Batch:132/150 Train Loss:0.6030
Epoch:1/140 Batch:133/150 Train Loss:0.5923
Epoch:1/140 Batch:134/150 Train Loss:0.7898
Epoch:1/140 Batch:135/150 Train Loss:0.7579
Epoch:1/140 Batch:136/150 Train Loss:0.4416
Epoch:1/140 Batch:137/150 Train Loss:0.5551
Epoch:1/140 Batch:138/150 Train Loss:0.4380
Epoch:1/140 Batch:139/150 Train Loss:0.8341
Epoch:1/140 Batch:140/150 Train Loss:0.7332
Epoch:1/140 Batch:141/150 Train Loss:0.5334
Epoch:1/140 Batch:142/150 Train Loss:0.5942
Epoch:1/140 Batch:143/150 Train Loss:0.5467
Epoch:1/140 Batch:144/150 Train Loss:0.6860
Epoch:1/140 Batch:145/150 Train Loss:0.6439
Epoch:1/140 Batch:146/150 Train Loss:0.6160
Epoch:1/140 Batch:147/150 Train Loss:0.7076
Epoch:1/140 Batch:148/150 Train Loss:0.6630
Epoch:1/140 Batch:149/150 Train Loss:0.6969
Epoch:1/140 Batch:150/150 Train Loss:0.5694
Epoch:2/140 Batch:1/150 Train Loss:0.5598
Epoch:2/140 Batch:2/150 Train Loss:0.6758
Epoch:2/140 Batch:3/150 Train Loss:0.6583
Epoch:2/140 Batch:4/150 Train Loss:0.5524
Epoch:2/140 Batch:5/150 Train Loss:0.6801
Epoch:2/140 Batch:6/150 Train Loss:0.5836
Epoch:2/140 Batch:7/150 Train Loss:0.3709
Epoch:2/140 Batch:8/150 Train Loss:0.5933
Epoch:2/140 Batch:9/150 Train Loss:0.6219
Epoch:2/140 Batch:10/150 Train Loss:0.4275
Epoch:2/140 Batch:11/150 Train Loss:0.7992
Epoch:2/140 Batch:12/150 Train Loss:0.6537
Epoch:2/140 Batch:13/150 Train Loss:0.5918
Epoch:2/140 Batch:14/150 Train Loss:0.6117
Epoch:2/140 Batch:15/150 Train Loss:0.6070
Epoch:2/140 Batch:16/150 Train Loss:0.7096
Epoch:2/140 Batch:17/150 Train Loss:0.4561
Epoch:2/140 Batch:18/150 Train Loss:0.5460
Epoch:2/140 Batch:19/150 Train Loss:0.5035
Epoch:2/140 Batch:20/150 Train Loss:0.9331
Epoch:2/140 Batch:21/150 Train Loss:0.5703
Epoch:2/140 Batch:22/150 Train Loss:0.7495
Epoch:2/140 Batch:23/150 Train Loss:0.6058
Epoch:2/140 Batch:24/150 Train Loss:0.6047
Epoch:2/140 Batch:25/150 Train Loss:0.5399
Epoch:2/140 Batch:26/150 Train Loss:0.5097
Epoch:2/140 Batch:27/150 Train Loss:0.5596
Epoch:2/140 Batch:28/150 Train Loss:0.6345
Epoch:2/140 Batch:29/150 Train Loss:0.5784
Epoch:2/140 Batch:30/150 Train Loss:0.6505
Epoch:2/140 Batch:31/150 Train Loss:0.5812
Epoch:2/140 Batch:32/150 Train Loss:0.5876
Epoch:2/140 Batch:33/150 Train Loss:0.6022
Epoch:2/140 Batch:34/150 Train Loss:0.5178
Epoch:2/140 Batch:35/150 Train Loss:0.5054
Epoch:2/140 Batch:36/150 Train Loss:0.7959
Epoch:2/140 Batch:37/150 Train Loss:0.5397
Epoch:2/140 Batch:38/150 Train Loss:0.6067
Epoch:2/140 Batch:39/150 Train Loss:0.5245
Epoch:2/140 Batch:40/150 Train Loss:0.7808
Epoch:2/140 Batch:41/150 Train Loss:0.8678
Epoch:2/140 Batch:42/150 Train Loss:0.4794
Epoch:2/140 Batch:43/150 Train Loss:0.6318
Epoch:2/140 Batch:44/150 Train Loss:0.5492
Epoch:2/140 Batch:45/150 Train Loss:0.6412
Epoch:2/140 Batch:46/150 Train Loss:0.6965
Epoch:2/140 Batch:47/150 Train Loss:0.7003
Epoch:2/140 Batch:48/150 Train Loss:0.5125
Epoch:2/140 Batch:49/150 Train Loss:0.4909
Epoch:2/140 Batch:50/150 Train Loss:0.3703
Epoch:2/140 Batch:51/150 Train Loss:0.5634
Epoch:2/140 Batch:52/150 Train Loss:0.6845
Epoch:2/140 Batch:53/150 Train Loss:0.6492
Epoch:2/140 Batch:54/150 Train Loss:0.5461
Epoch:2/140 Batch:55/150 Train Loss:0.6740
Time limit reached. Saving model 0.
Model 1 trained. Best validation accuracy: 0.7362 at Epoch 1. Total training time: 126.2346 minutes.
Extracting train features...
Extracting val features...
Training model 2/3
Epoch:1/140 Batch:1/150 Train Loss:1.6869
Epoch:1/140 Batch:2/150 Train Loss:1.4746
Epoch:1/140 Batch:3/150 Train Loss:1.2414
Epoch:1/140 Batch:4/150 Train Loss:0.9196
Epoch:1/140 Batch:5/150 Train Loss:1.0212
Epoch:1/140 Batch:6/150 Train Loss:1.1871
Epoch:1/140 Batch:7/150 Train Loss:0.6913
Epoch:1/140 Batch:8/150 Train Loss:0.9971
Epoch:1/140 Batch:9/150 Train Loss:0.7351
Epoch:1/140 Batch:10/150 Train Loss:0.6276
Epoch:1/140 Batch:11/150 Train Loss:1.0267
Epoch:1/140 Batch:12/150 Train Loss:1.0895
Epoch:1/140 Batch:13/150 Train Loss:0.7438
Epoch:1/140 Batch:14/150 Train Loss:0.6639
Epoch:1/140 Batch:15/150 Train Loss:0.6911
Epoch:1/140 Batch:16/150 Train Loss:0.6069
Epoch:1/140 Batch:17/150 Train Loss:0.7814
Epoch:1/140 Batch:18/150 Train Loss:0.4866
Epoch:1/140 Batch:19/150 Train Loss:0.7012
Epoch:1/140 Batch:20/150 Train Loss:0.8083
Epoch:1/140 Batch:21/150 Train Loss:0.7388
Epoch:1/140 Batch:22/150 Train Loss:0.8724
Epoch:1/140 Batch:23/150 Train Loss:0.7038
Epoch:1/140 Batch:24/150 Train Loss:0.9169
Epoch:1/140 Batch:25/150 Train Loss:0.8126
Epoch:1/140 Batch:26/150 Train Loss:0.7650
Epoch:1/140 Batch:27/150 Train Loss:0.7363
Epoch:1/140 Batch:28/150 Train Loss:0.5757
Epoch:1/140 Batch:29/150 Train Loss:0.5853
Epoch:1/140 Batch:30/150 Train Loss:0.6337
Epoch:1/140 Batch:31/150 Train Loss:0.8836
Epoch:1/140 Batch:32/150 Train Loss:0.5486
Epoch:1/140 Batch:33/150 Train Loss:0.7753
Epoch:1/140 Batch:34/150 Train Loss:0.8422
Epoch:1/140 Batch:35/150 Train Loss:0.6352
Epoch:1/140 Batch:36/150 Train Loss:0.6411
Epoch:1/140 Batch:37/150 Train Loss:0.7377
Epoch:1/140 Batch:38/150 Train Loss:0.6313
Epoch:1/140 Batch:39/150 Train Loss:0.6109
Epoch:1/140 Batch:40/150 Train Loss:0.8367
Epoch:1/140 Batch:41/150 Train Loss:0.6460
Epoch:1/140 Batch:42/150 Train Loss:0.5484
Epoch:1/140 Batch:43/150 Train Loss:0.5443
Epoch:1/140 Batch:44/150 Train Loss:0.7547
Epoch:1/140 Batch:45/150 Train Loss:0.7625
Epoch:1/140 Batch:46/150 Train Loss:0.8714
Epoch:1/140 Batch:47/150 Train Loss:0.8627
Epoch:1/140 Batch:48/150 Train Loss:0.5846
Epoch:1/140 Batch:49/150 Train Loss:0.6567
Epoch:1/140 Batch:50/150 Train Loss:0.8055
Epoch:1/140 Batch:51/150 Train Loss:0.6689
Epoch:1/140 Batch:52/150 Train Loss:1.1897
Epoch:1/140 Batch:53/150 Train Loss:0.5178
Epoch:1/140 Batch:54/150 Train Loss:0.6033
Epoch:1/140 Batch:55/150 Train Loss:0.5613
Epoch:1/140 Batch:56/150 Train Loss:0.4932
Epoch:1/140 Batch:57/150 Train Loss:0.4501
Epoch:1/140 Batch:58/150 Train Loss:0.5498
Epoch:1/140 Batch:59/150 Train Loss:0.6430
Epoch:1/140 Batch:60/150 Train Loss:0.6741
Epoch:1/140 Batch:61/150 Train Loss:0.4704
Epoch:1/140 Batch:62/150 Train Loss:0.6064
Epoch:1/140 Batch:63/150 Train Loss:0.6110
Epoch:1/140 Batch:64/150 Train Loss:0.4949
Epoch:1/140 Batch:65/150 Train Loss:0.5823
Epoch:1/140 Batch:66/150 Train Loss:0.5717
Epoch:1/140 Batch:67/150 Train Loss:0.5726
Epoch:1/140 Batch:68/150 Train Loss:0.6686
Epoch:1/140 Batch:69/150 Train Loss:0.7173
Epoch:1/140 Batch:70/150 Train Loss:0.6149
Epoch:1/140 Batch:71/150 Train Loss:0.6618
Epoch:1/140 Batch:72/150 Train Loss:0.5935
Epoch:1/140 Batch:73/150 Train Loss:0.9261
Epoch:1/140 Batch:74/150 Train Loss:0.7360
Epoch:1/140 Batch:75/150 Train Loss:0.6525
Epoch:1/140 Batch:76/150 Train Loss:0.7012
Epoch:1/140 Batch:77/150 Train Loss:0.6121
Epoch:1/140 Batch:78/150 Train Loss:0.5807
Epoch:1/140 Batch:79/150 Train Loss:0.7720
Epoch:1/140 Batch:80/150 Train Loss:0.6622
Epoch:1/140 Batch:81/150 Train Loss:0.5454
Epoch:1/140 Batch:82/150 Train Loss:0.7234
Epoch:1/140 Batch:83/150 Train Loss:0.5032
Epoch:1/140 Batch:84/150 Train Loss:0.7023
Epoch:1/140 Batch:85/150 Train Loss:0.5554
Epoch:1/140 Batch:86/150 Train Loss:0.5866
Epoch:1/140 Batch:87/150 Train Loss:0.6402
Epoch:1/140 Batch:88/150 Train Loss:0.6718
Epoch:1/140 Batch:89/150 Train Loss:0.5079
Epoch:1/140 Batch:90/150 Train Loss:0.4705
Epoch:1/140 Batch:91/150 Train Loss:0.6367
Epoch:1/140 Batch:92/150 Train Loss:0.5343
Epoch:1/140 Batch:93/150 Train Loss:0.6179
Epoch:1/140 Batch:94/150 Train Loss:0.7168
Epoch:1/140 Batch:95/150 Train Loss:0.5774
Epoch:1/140 Batch:96/150 Train Loss:0.4538
Epoch:1/140 Batch:97/150 Train Loss:0.5142
Epoch:1/140 Batch:98/150 Train Loss:0.7327
Epoch:1/140 Batch:99/150 Train Loss:0.7244
Epoch:1/140 Batch:100/150 Train Loss:0.7087
Epoch:1/140 Batch:101/150 Train Loss:0.5567
Epoch:1/140 Batch:102/150 Train Loss:0.6272
Epoch:1/140 Batch:103/150 Train Loss:0.7341
Epoch:1/140 Batch:104/150 Train Loss:0.5599
Epoch:1/140 Batch:105/150 Train Loss:0.6257
Epoch:1/140 Batch:106/150 Train Loss:0.5490
Epoch:1/140 Batch:107/150 Train Loss:0.5970
Epoch:1/140 Batch:108/150 Train Loss:0.4123
Epoch:1/140 Batch:109/150 Train Loss:0.6136
Epoch:1/140 Batch:110/150 Train Loss:0.9140
Epoch:1/140 Batch:111/150 Train Loss:0.7265
Epoch:1/140 Batch:112/150 Train Loss:0.8931
Epoch:1/140 Batch:113/150 Train Loss:0.6626
Epoch:1/140 Batch:114/150 Train Loss:0.5614
Epoch:1/140 Batch:115/150 Train Loss:0.5324
Epoch:1/140 Batch:116/150 Train Loss:0.7342
Epoch:1/140 Batch:117/150 Train Loss:0.5637
Epoch:1/140 Batch:118/150 Train Loss:0.6498
Epoch:1/140 Batch:119/150 Train Loss:0.7184
Epoch:1/140 Batch:120/150 Train Loss:0.6516
Epoch:1/140 Batch:121/150 Train Loss:0.5339
Epoch:1/140 Batch:122/150 Train Loss:0.6079
Epoch:1/140 Batch:123/150 Train Loss:0.6178
Epoch:1/140 Batch:124/150 Train Loss:0.7391
Epoch:1/140 Batch:125/150 Train Loss:0.5491
Epoch:1/140 Batch:126/150 Train Loss:0.6822
Epoch:1/140 Batch:127/150 Train Loss:0.9873
Epoch:1/140 Batch:128/150 Train Loss:0.6392
Epoch:1/140 Batch:129/150 Train Loss:0.5188
Epoch:1/140 Batch:130/150 Train Loss:0.6401
Epoch:1/140 Batch:131/150 Train Loss:0.5043
Epoch:1/140 Batch:132/150 Train Loss:0.6986
Epoch:1/140 Batch:133/150 Train Loss:0.5767
Epoch:1/140 Batch:134/150 Train Loss:0.4973
Epoch:1/140 Batch:135/150 Train Loss:0.5567
Epoch:1/140 Batch:136/150 Train Loss:0.7537
Epoch:1/140 Batch:137/150 Train Loss:0.5257
Epoch:1/140 Batch:138/150 Train Loss:0.5668
Epoch:1/140 Batch:139/150 Train Loss:0.7225
Epoch:1/140 Batch:140/150 Train Loss:0.8096
Epoch:1/140 Batch:141/150 Train Loss:0.7534
Epoch:1/140 Batch:142/150 Train Loss:0.6235
Epoch:1/140 Batch:143/150 Train Loss:0.7001
Epoch:1/140 Batch:144/150 Train Loss:0.7156
Epoch:1/140 Batch:145/150 Train Loss:0.7728
Epoch:1/140 Batch:146/150 Train Loss:0.5094
Epoch:1/140 Batch:147/150 Train Loss:0.6406
Epoch:1/140 Batch:148/150 Train Loss:0.7216
Epoch:1/140 Batch:149/150 Train Loss:0.5363
WARNING:root:Feature Matrix is underdetermined: 21 rows and 33 columns.Returning 0 for decorrelation loss and R^2.
Epoch:1/140 Batch:150/150 Train Loss:0.7147
Epoch:2/140 Batch:1/150 Train Loss:0.6398
Epoch:2/140 Batch:2/150 Train Loss:0.4820
Epoch:2/140 Batch:3/150 Train Loss:0.5478
Epoch:2/140 Batch:4/150 Train Loss:0.6103
Epoch:2/140 Batch:5/150 Train Loss:0.7104
Epoch:2/140 Batch:6/150 Train Loss:0.5445
Epoch:2/140 Batch:7/150 Train Loss:0.4567
Epoch:2/140 Batch:8/150 Train Loss:0.5672
Epoch:2/140 Batch:9/150 Train Loss:0.4263
Epoch:2/140 Batch:10/150 Train Loss:0.5262
Epoch:2/140 Batch:11/150 Train Loss:0.4170
Epoch:2/140 Batch:12/150 Train Loss:0.6845
Epoch:2/140 Batch:13/150 Train Loss:0.4872
Epoch:2/140 Batch:14/150 Train Loss:0.5429
Epoch:2/140 Batch:15/150 Train Loss:0.5209
Epoch:2/140 Batch:16/150 Train Loss:0.5307
Epoch:2/140 Batch:17/150 Train Loss:0.4330
Epoch:2/140 Batch:18/150 Train Loss:0.5793
Epoch:2/140 Batch:19/150 Train Loss:0.5877
Epoch:2/140 Batch:20/150 Train Loss:0.4853
Epoch:2/140 Batch:21/150 Train Loss:0.5702
Epoch:2/140 Batch:22/150 Train Loss:0.7414
Epoch:2/140 Batch:23/150 Train Loss:0.5621
Epoch:2/140 Batch:24/150 Train Loss:0.5571
Epoch:2/140 Batch:25/150 Train Loss:0.6403
Epoch:2/140 Batch:26/150 Train Loss:0.6600
Epoch:2/140 Batch:27/150 Train Loss:0.7493
Epoch:2/140 Batch:28/150 Train Loss:0.4525
Epoch:2/140 Batch:29/150 Train Loss:0.5468
Epoch:2/140 Batch:30/150 Train Loss:0.6148
Epoch:2/140 Batch:31/150 Train Loss:0.6583
Epoch:2/140 Batch:32/150 Train Loss:0.4775
Epoch:2/140 Batch:33/150 Train Loss:0.6398
Epoch:2/140 Batch:34/150 Train Loss:0.6483
Epoch:2/140 Batch:35/150 Train Loss:0.5884
Epoch:2/140 Batch:36/150 Train Loss:0.4323
Epoch:2/140 Batch:37/150 Train Loss:0.5591
Epoch:2/140 Batch:38/150 Train Loss:0.4190
Epoch:2/140 Batch:39/150 Train Loss:0.6978
Epoch:2/140 Batch:40/150 Train Loss:0.4602
Epoch:2/140 Batch:41/150 Train Loss:0.5680
Epoch:2/140 Batch:42/150 Train Loss:0.6719
Epoch:2/140 Batch:43/150 Train Loss:0.7877
Epoch:2/140 Batch:44/150 Train Loss:0.5982
Epoch:2/140 Batch:45/150 Train Loss:0.7990
Epoch:2/140 Batch:46/150 Train Loss:0.5487
Epoch:2/140 Batch:47/150 Train Loss:0.4920
Epoch:2/140 Batch:48/150 Train Loss:0.5723
Epoch:2/140 Batch:49/150 Train Loss:0.6493
Epoch:2/140 Batch:50/150 Train Loss:0.5023
Epoch:2/140 Batch:51/150 Train Loss:0.5535
Epoch:2/140 Batch:52/150 Train Loss:0.5516
Epoch:2/140 Batch:53/150 Train Loss:0.6224
Time limit reached. Saving model 1.
Model 2 trained. Best validation accuracy: 0.8370 at Epoch 1. Total training time: 126.2136 minutes.
Extracting train features...
Extracting val features...
Training model 3/3
Epoch:1/140 Batch:1/150 Train Loss:1.6306
Epoch:1/140 Batch:2/150 Train Loss:1.6355
Epoch:1/140 Batch:3/150 Train Loss:1.5818
Epoch:1/140 Batch:4/150 Train Loss:0.9619
Epoch:1/140 Batch:5/150 Train Loss:1.1394
Epoch:1/140 Batch:6/150 Train Loss:0.7911
Epoch:1/140 Batch:7/150 Train Loss:0.7969
Epoch:1/140 Batch:8/150 Train Loss:0.9586
Epoch:1/140 Batch:9/150 Train Loss:0.8519
Epoch:1/140 Batch:10/150 Train Loss:0.8596
Epoch:1/140 Batch:11/150 Train Loss:0.4700
Epoch:1/140 Batch:12/150 Train Loss:0.7740
Epoch:1/140 Batch:13/150 Train Loss:1.0374
Epoch:1/140 Batch:14/150 Train Loss:0.8165
Epoch:1/140 Batch:15/150 Train Loss:0.8701
Epoch:1/140 Batch:16/150 Train Loss:0.9499
Epoch:1/140 Batch:17/150 Train Loss:0.7331
Epoch:1/140 Batch:18/150 Train Loss:0.6744
Epoch:1/140 Batch:19/150 Train Loss:0.8797
Epoch:1/140 Batch:20/150 Train Loss:1.0017
Epoch:1/140 Batch:21/150 Train Loss:0.6517
Epoch:1/140 Batch:22/150 Train Loss:0.7286
Epoch:1/140 Batch:23/150 Train Loss:0.6434
Epoch:1/140 Batch:24/150 Train Loss:1.0317
Epoch:1/140 Batch:25/150 Train Loss:0.8094
Epoch:1/140 Batch:26/150 Train Loss:0.5436
Epoch:1/140 Batch:27/150 Train Loss:0.6936
Epoch:1/140 Batch:28/150 Train Loss:0.9587
Epoch:1/140 Batch:29/150 Train Loss:0.6899
Epoch:1/140 Batch:30/150 Train Loss:0.7218
Epoch:1/140 Batch:31/150 Train Loss:0.9272
Epoch:1/140 Batch:32/150 Train Loss:0.8326
Epoch:1/140 Batch:33/150 Train Loss:0.7721
Epoch:1/140 Batch:34/150 Train Loss:0.6542
Epoch:1/140 Batch:35/150 Train Loss:0.6340
Epoch:1/140 Batch:36/150 Train Loss:0.5014
Epoch:1/140 Batch:37/150 Train Loss:0.6057
Epoch:1/140 Batch:38/150 Train Loss:0.7346
Epoch:1/140 Batch:39/150 Train Loss:0.5536
Epoch:1/140 Batch:40/150 Train Loss:0.9808
Epoch:1/140 Batch:41/150 Train Loss:0.9463
Epoch:1/140 Batch:42/150 Train Loss:0.7556
Epoch:1/140 Batch:43/150 Train Loss:0.6813
Epoch:1/140 Batch:44/150 Train Loss:0.6734
Epoch:1/140 Batch:45/150 Train Loss:0.8219
Epoch:1/140 Batch:46/150 Train Loss:0.5744
Epoch:1/140 Batch:47/150 Train Loss:0.6920
Epoch:1/140 Batch:48/150 Train Loss:0.6678
Epoch:1/140 Batch:49/150 Train Loss:0.8068
Epoch:1/140 Batch:50/150 Train Loss:0.7188
Epoch:1/140 Batch:51/150 Train Loss:0.4908
Epoch:1/140 Batch:52/150 Train Loss:0.4350
Epoch:1/140 Batch:53/150 Train Loss:0.6918
Epoch:1/140 Batch:54/150 Train Loss:0.6895
Epoch:1/140 Batch:55/150 Train Loss:0.7173
Epoch:1/140 Batch:56/150 Train Loss:0.7047
Epoch:1/140 Batch:57/150 Train Loss:0.6142
Epoch:1/140 Batch:58/150 Train Loss:0.7126
Epoch:1/140 Batch:59/150 Train Loss:0.7851
Epoch:1/140 Batch:60/150 Train Loss:0.6228
Epoch:1/140 Batch:61/150 Train Loss:0.6735
Epoch:1/140 Batch:62/150 Train Loss:0.5544
Epoch:1/140 Batch:63/150 Train Loss:0.6283
Epoch:1/140 Batch:64/150 Train Loss:0.7074
Epoch:1/140 Batch:65/150 Train Loss:0.7116
Epoch:1/140 Batch:66/150 Train Loss:0.7230
Epoch:1/140 Batch:67/150 Train Loss:0.8003
Epoch:1/140 Batch:68/150 Train Loss:0.7168
Epoch:1/140 Batch:69/150 Train Loss:0.7865
Epoch:1/140 Batch:70/150 Train Loss:0.7874
Epoch:1/140 Batch:71/150 Train Loss:0.6849
Epoch:1/140 Batch:72/150 Train Loss:0.6579
Epoch:1/140 Batch:73/150 Train Loss:0.6338
Epoch:1/140 Batch:74/150 Train Loss:0.5578
Epoch:1/140 Batch:75/150 Train Loss:0.7189
Epoch:1/140 Batch:76/150 Train Loss:0.6210
Epoch:1/140 Batch:77/150 Train Loss:0.6890
Epoch:1/140 Batch:78/150 Train Loss:0.8434
Epoch:1/140 Batch:79/150 Train Loss:0.7983
Epoch:1/140 Batch:80/150 Train Loss:0.7629
Epoch:1/140 Batch:81/150 Train Loss:0.7472
Epoch:1/140 Batch:82/150 Train Loss:0.7628
Epoch:1/140 Batch:83/150 Train Loss:0.8615
